"Letter","ID","P1","P2","Cell","Sex","X","Y","Age","Animal","Synapses","Treatment","Category","Time"
"H","Concatenate078.abf",-40.39563751,-34.90247345,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.5
"H","Concatenate078.abf",-28.74274063,-27.52203751,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.5833333333333
"H","Concatenate078.abf",-27.07230377,-43.55179596,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.6666666666667
"H","Concatenate078.abf",-57.67822266,-26.55029297,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.75
"H","Concatenate078.abf",-40.17880249,-31.63387871,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.8333333333333
"H","Concatenate078.abf",-45.47922134,-30.22043419,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,29.9166666666667
"H","Concatenate078.abf",-51.19725418,-45.09373856,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30
"H","Concatenate078.abf",-28.97563744,-50.33794022,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.0833333333333
"H","Concatenate078.abf",-43.92924881,-29.28081322,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.1666666666667
"H","Concatenate078.abf",-30.21240234,-34.48486328,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.25
"H","Concatenate078.abf",-30.01965904,-54.43372345,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.3333333333333
"H","Concatenate078.abf",-27.85130501,-46.16185379,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.4166666666667
"H","Concatenate078.abf",-30.51757813,-37.23144531,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.5
"H","Concatenate078.abf",-27.16867638,-55.24484634,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.5833333333333
"H","Concatenate078.abf",-43.03781509,-36.32394791,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.6666666666667
"H","Concatenate078.abf",-45.02145767,-29.76267052,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.75
"H","Concatenate078.abf",-63.46049881,-32.33256912,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.8333333333333
"H","Concatenate078.abf",-46.63567734,-41.14251328,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,30.9166666666667
"H","Concatenate078.abf",-27.04821205,-61.22789764,"3.3.2","Male",NA,NA,76,3,"Glutamate","Cre",1,31
"I","24725029.abf",-120.7211151,-128.0453339,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0
"I","24725029.abf",-101.8243103,-186.0528259,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.0833333333333333
"I","24725029.abf",-186.1732941,-144.0590363,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.166666666666667
"I","24725029.abf",-150.1786041,-125.7645493,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.25
"I","24725029.abf",-88.50901031,-110.4816666,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.333333333333333
"I","24725029.abf",-149.0060883,-117.267807,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.416666666666667
"I","24725029.abf",-168.9308624,-171.3722687,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.5
"I","24725029.abf",-120.3195648,-133.7472992,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.583333333333333
"I","24725029.abf",-116.4647141,-124.3992844,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.666666666666667
"I","24725029.abf",-108.5140839,-90.81388855,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.75
"I","24725029.abf",-120.8656693,-147.1107941,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.833333333333333
"I","24725029.abf",-173.5647125,-171.7336578,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,0.916666666666667
"I","24725029.abf",-89.40044403,-144.9424286,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1
"I","24725029.abf",-87.28027344,-172.7294922,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.08333333333333
"I","24725029.abf",-102.5390625,-108.6425781,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.16666666666667
"I","24725029.abf",-168.8344879,-122.4477692,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.25
"I","24725029.abf",-115.6616211,-143.737793,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.33333333333333
"I","24725029.abf",-105.912056,-123.6122513,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.41666666666667
"I","24725029.abf",-118.4724503,-137.3933563,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.5
"I","24725029.abf",-91.16725159,-150.3713531,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.58333333333333
"I","24725029.abf",-122.6565704,-116.5530548,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.66666666666667
"I","24725029.abf",-113.4049301,-221.437149,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.75
"I","24725029.abf",-108.6265182,-140.3647919,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.83333333333333
"I","24725029.abf",-93.82549286,-113.9670944,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,1.91666666666667
"I","24725029.abf",-116.3683472,-140.7824097,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2
"I","24725029.abf",-104.4664917,-145.9703979,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.08333333333333
"I","24725029.abf",-84.2445755,-163.5902863,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.16666666666667
"I","24725029.abf",-88.62143707,-126.4632339,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.25
"I","24725029.abf",-110.5057602,-131.8680573,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.33333333333333
"I","24725029.abf",-59.92688751,-146.5968018,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.41666666666667
"I","24725029.abf",-68.99382019,-124.5358124,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.5
"I","24725029.abf",-70.86502838,-127.0173721,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.58333333333333
"I","24725029.abf",-111.9031372,-110.6824341,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.66666666666667
"I","24725029.abf",-127.2823944,-117.5167694,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.75
"I","24725029.abf",-74.18180847,-195.0314178,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.83333333333333
"I","24725029.abf",-77.49858856,-72.0054245,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,2.91666666666667
"I","24725029.abf",-104.4504242,-142.9025726,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3
"I","24725029.abf",-122.1184998,-118.4563904,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.08333333333333
"I","24725029.abf",-84.14820862,-158.6110992,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.16666666666667
"I","24725029.abf",-111.2044449,-202.7571869,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.25
"I","24725029.abf",-116.1595383,-103.3421555,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.33333333333333
"I","24725029.abf",-92.90996552,-114.8826218,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.41666666666667
"I","24725029.abf",-104.6271057,-93.03042603,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.5
"I","24725029.abf",-128.7681122,-109.8472214,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.58333333333333
"I","24725029.abf",-141.232132,-130.2458038,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.66666666666667
"I","24725029.abf",-116.4566879,-108.5221176,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.75
"I","24725029.abf",-98.58783722,-143.7538605,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.83333333333333
"I","24725029.abf",-55.70261002,-116.7377701,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,3.91666666666667
"I","24725029.abf",-104.675293,-131.5307617,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4
"I","24725029.abf",-38.5404892,-118.4965439,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.08333333333333
"I","24725029.abf",-128.8243408,-148.3555908,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.16666666666667
"I","24725029.abf",-75.20173645,-91.68122864,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.25
"I","24725029.abf",-59.48518372,-111.3650665,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.33333333333333
"I","24725029.abf",-101.0854645,-73.61964417,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.41666666666667
"I","24725029.abf",-57.60594559,-83.2407074,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.5
"I","24725029.abf",-77.39418793,-88.99086761,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.58333333333333
"I","24725029.abf",-63.9584198,-104.2416229,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.66666666666667
"I","24725029.abf",-83.82696533,-73.45098877,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.75
"I","24725029.abf",-58.54556274,-101.2701721,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.83333333333333
"I","24725029.abf",-39.21508789,-72.17407227,"3.4.1","Male",NA,NA,76,3,"Glutamate","Cre",1,4.91666666666667
"J","Concatenate079.abf",-83.58603668,-131.8038177,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0
"J","Concatenate079.abf",-139.0396881,-131.7154694,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.0833333333333333
"J","Concatenate079.abf",-73.67585754,-162.1768341,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.166666666666667
"J","Concatenate079.abf",-78.39002228,-116.8421707,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.25
"J","Concatenate079.abf",-77.32190704,-84.03577423,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.333333333333333
"J","Concatenate079.abf",-92.95815277,-102.7237778,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.416666666666667
"J","Concatenate079.abf",-75.42660522,-72.98519897,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.5
"J","Concatenate079.abf",-60.2722168,-146.9421387,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.583333333333333
"J","Concatenate079.abf",-56.89921951,-100.8445358,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.666666666666667
"J","Concatenate079.abf",-77.52268219,-108.0402603,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.75
"J","Concatenate079.abf",-120.2151642,-145.2395782,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.833333333333333
"J","Concatenate079.abf",-62.38435364,-175.9097443,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,0.916666666666667
"J","Concatenate079.abf",-91.20740509,-152.8529053,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1
"J","Concatenate079.abf",-85.6499939,-78.93612671,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.08333333333333
"J","Concatenate079.abf",-73.02535248,-120.6327744,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.16666666666667
"J","Concatenate079.abf",-147.3758087,-199.2556915,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.25
"J","Concatenate079.abf",-126.3026199,-188.5584717,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.33333333333333
"J","Concatenate079.abf",-72.24635315,-174.7854156,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.41666666666667
"J","Concatenate079.abf",-168.4971924,-135.538208,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.5
"J","Concatenate079.abf",-67.06639099,-134.8154144,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.58333333333333
"J","Concatenate079.abf",-111.2205124,-112.4412155,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.66666666666667
"J","Concatenate079.abf",-116.7457962,-148.4840851,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.75
"J","Concatenate079.abf",-76.90429688,-127.5634766,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.83333333333333
"J","Concatenate079.abf",-96.79693604,-176.7529907,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,1.91666666666667
"J","Concatenate079.abf",-92.47629547,-123.6042252,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2
"J","Concatenate079.abf",-153.1741486,-133.032547,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.08333333333333
"J","Concatenate079.abf",-99.15000153,-143.0953217,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.16666666666667
"J","Concatenate079.abf",-87.11162567,-160.3538055,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.25
"J","Concatenate079.abf",-110.8510895,-132.2133942,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.33333333333333
"J","Concatenate079.abf",-99.61579895,-160.6509552,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.41666666666667
"J","Concatenate079.abf",-86.39687347,-181.001358,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.5
"J","Concatenate079.abf",-98.29069519,-124.5358124,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.58333333333333
"J","Concatenate079.abf",-113.5414505,-138.5658722,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.66666666666667
"J","Concatenate079.abf",-138.1643219,-161.9680328,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.75
"J","Concatenate079.abf",-124.0941086,-228.4642334,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.83333333333333
"J","Concatenate079.abf",-110.3692322,-192.7666931,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,2.91666666666667
"J","Concatenate079.abf",-152.7645721,-128.3505096,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3
"J","Concatenate079.abf",-85.05570221,-147.3115692,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.08333333333333
"J","Concatenate079.abf",-114.7621536,-209.3666534,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.16666666666667
"J","Concatenate079.abf",-95.58426666,-166.3850555,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.25
"J","Concatenate079.abf",-126.4793015,-162.490036,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.33333333333333
"J","Concatenate079.abf",-103.0610733,-231.8452606,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.41666666666667
"J","Concatenate079.abf",-162.3053284,-150.0982971,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.5
"J","Concatenate079.abf",-98.88498688,-195.3205261,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.58333333333333
"J","Concatenate079.abf",-113.6217651,-225.9264526,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.66666666666667
"J","Concatenate079.abf",-107.4379349,-267.9603882,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.75
"J","Concatenate079.abf",-200.1631927,-285.0020447,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.83333333333333
"J","Concatenate079.abf",-173.2033234,-236.0695343,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,3.91666666666667
"J","Concatenate079.abf",-119.2112961,-265.0853271,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4
"J","Concatenate079.abf",-177.9897614,-198.7417145,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.08333333333333
"J","Concatenate079.abf",-114.5694122,-221.9912872,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.16666666666667
"J","Concatenate079.abf",-78.28562164,-241.8598328,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.25
"J","Concatenate079.abf",-82.62232971,-246.8069,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.33333333333333
"J","Concatenate079.abf",-120.8817368,-107.4540024,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.41666666666667
"J","Concatenate079.abf",-86.42899323,-245.1204071,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.5
"J","Concatenate079.abf",-131.659256,-151.190506,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.58333333333333
"J","Concatenate079.abf",-138.7184601,-161.9118195,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.66666666666667
"J","Concatenate079.abf",-148.7812195,-203.7128601,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.75
"J","Concatenate079.abf",-173.1631622,-206.7324982,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.83333333333333
"J","Concatenate079.abf",-109.6384125,-310.4440918,"3.4.3","Male",NA,NA,76,3,"Glutamate","Cre",1,4.91666666666667
"K","24726002.abf",-59.60564804,-84.63006592,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0
"K","24726002.abf",-79.20114899,-92.0185318,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.0833333333333333
"K","24726002.abf",-80.40578461,-106.0405502,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.166666666666667
"K","24726002.abf",-82.22881317,-94.43584442,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.25
"K","24726002.abf",-85.2082901,-92.53250885,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.333333333333333
"K","24726002.abf",-78.15712738,-98.90908051,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.416666666666667
"K","24726002.abf",-96.68450928,-94.85345459,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.5
"K","24726002.abf",-92.45220184,-83.90727997,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.583333333333333
"K","24726002.abf",-84.99948883,-91.10300446,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.666666666666667
"K","24726002.abf",-80.10060883,-78.8799057,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.75
"K","24726002.abf",-87.81834412,-77.44236755,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.833333333333333
"K","24726002.abf",-78.3980484,-71.68418121,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,0.916666666666667
"K","24726002.abf",-90.24369049,-102.4507217,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1
"K","24726002.abf",-73.04141235,-110.2728577,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.08333333333333
"K","24726002.abf",-70.73653412,-78.67110443,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.16666666666667
"K","24726002.abf",-83.78681183,-80.12470245,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.25
"K","24726002.abf",-84.90311432,-80.02030182,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.33333333333333
"K","24726002.abf",-89.77789307,-84.284729,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.41666666666667
"K","24726002.abf",-102.9807663,-84.05986786,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.5
"K","24726002.abf",-66.22314453,-88.19580078,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.58333333333333
"K","24726002.abf",-78.76747894,-74.49501801,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.66666666666667
"K","24726002.abf",-91.47242737,-91.47242737,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.75
"K","24726002.abf",-96.59616852,-77.67527008,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.83333333333333
"K","24726002.abf",-84.69431305,-82.2529068,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,1.91666666666667
"K","24726002.abf",-65.99024963,-91.0146637,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2
"K","24726002.abf",-86.72613525,-89.77789307,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.08333333333333
"K","24726002.abf",-78.59882355,-79.81952667,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.16666666666667
"K","24726002.abf",-77.46646118,-99.43911743,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.25
"K","24726002.abf",-82.42958832,-83.65029144,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.33333333333333
"K","24726002.abf",-81.47389984,-88.79811859,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.41666666666667
"K","24726002.abf",-77.54677582,-90.97451019,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.5
"K","24726002.abf",-93.31150818,-104.2978363,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.58333333333333
"K","24726002.abf",-99.18212891,-94.90966797,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.66666666666667
"K","24726002.abf",-93.22316742,-85.28859711,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.75
"K","24726002.abf",-97.81687164,-81.94773102,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.83333333333333
"K","24726002.abf",-96.33917236,-84.74249268,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,2.91666666666667
"K","24726002.abf",-83.31298828,-94.29931641,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3
"K","24726002.abf",-95.81716156,-76.28591156,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.08333333333333
"K","24726002.abf",-101.3986664,-96.51585388,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.16666666666667
"K","24726002.abf",-67.19488525,-94.050354,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.25
"K","24726002.abf",-75.08127594,-86.67795563,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.33333333333333
"K","24726002.abf",-64.41618347,-101.6476288,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.41666666666667
"K","24726002.abf",-87.48104858,-80.7671814,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.5
"K","24726002.abf",-87.91471863,-95.84928894,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.58333333333333
"K","24726002.abf",-88.75796509,-78.99234009,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.66666666666667
"K","24726002.abf",-101.6155014,-83.30495453,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.75
"K","24726002.abf",-87.32042694,-83.65831757,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.83333333333333
"K","24726002.abf",-96.00991058,-105.165184,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,3.91666666666667
"K","24726002.abf",-92.12293243,-89.07117462,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4
"K","24726002.abf",-107.719017,-84.52565765,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.08333333333333
"K","24726002.abf",-79.00839996,-93.65683746,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.16666666666667
"K","24726002.abf",-92.813591,-77.55480194,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.25
"K","24726002.abf",-68.84926605,-109.1324692,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.33333333333333
"K","24726002.abf",-97.60806274,-94.55630493,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.41666666666667
"K","24726002.abf",-95.72079468,-98.16220093,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.5
"K","24726002.abf",-101.0131836,-86.97509766,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.58333333333333
"K","24726002.abf",-78.51048279,-107.1970062,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.66666666666667
"K","24726002.abf",-92.57266235,-95.0140686,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.75
"K","24726002.abf",-65.4280777,-98.38706207,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.83333333333333
"K","24726002.abf",-100.6357269,-87.81834412,"4.3.1","Female",NA,NA,77,4,"Glutamate","Cre",1,4.91666666666667
"L","Concatenate080.abf",-69.596138,-127.5795364,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0
"L","Concatenate080.abf",-88.17170715,-95.4959259,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.0833333333333333
"L","Concatenate080.abf",-76.1975708,-96.33917236,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.166666666666667
"L","Concatenate080.abf",-61.11546707,-102.0090179,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.25
"L","Concatenate080.abf",-55.36531067,-134.7110138,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.333333333333333
"L","Concatenate080.abf",-81.36147308,-87.46498871,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.416666666666667
"L","Concatenate080.abf",-61.81415939,-125.9010696,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.5
"L","Concatenate080.abf",-74.9206543,-105.4382324,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.583333333333333
"L","Concatenate080.abf",-59.0756073,-112.7865448,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.666666666666667
"L","Concatenate080.abf",-84.4132309,-114.3204575,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.75
"L","Concatenate080.abf",-68.38346863,-126.9772186,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.833333333333333
"L","Concatenate080.abf",-91.86594391,-82.71067047,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,0.916666666666667
"L","Concatenate080.abf",-90.97451019,-77.54677582,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,1
"L","Concatenate080.abf",-61.68566132,-70.84093475,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,1.08333333333333
"L","Concatenate080.abf",-66.70500183,-105.7675018,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,1.16666666666667
"L","Concatenate080.abf",-118.3118286,-105.4944458,"5.1.1","Female",NA,NA,80,5,"Glutamate","WT",1,1.25
